system:index,landcover,19-1_swir2,19-2_swir2,20-1_swir2,20-2_swir2,21-1_swir2,21-2_swir2,22-1_swir2,22-2_swir2,23-1_swir2,23-2_swir2
00000000000000000139_0,0,0.1074,0.126,0.1179,0.1069,0.11035,0.1049,0.0737,0.0888,0.1093,0.103
00000000000000000144_0,0,0.1126,0.1245,0.1102,0.15215,0.15215,0.1616,0.1958,0.16535,0.197,0.1947
0000000000000000046d_0,0,0.146,0.0911,0.1109,0.1093,0.1266,0.10205,0.1219,0.12805,0.169,0.1052
00000000000000000473_0,0,0.14005,0.08685,0.1211,0.0799,0.10255,0.07735,0.098,0.0774,0.1211,0.0734
00000000000000000461_0,0,0.1058,0.09165,0.1266,0.1494,0.1063,0.2484,0.2781,0.2709,0.1915,0.2455
0000000000000000006c_0,0,0.1267,0.109,0.1285,0.1486,0.1295,0.1249,0.164,0.10815,0.1674,0.0966
000000000000000004cf_0,0,0.3037,0.0479,0.0554,0.0571,0.09035,0.0422,0.1246,0.0504,0.1475,0.0613
00000000000000000a30_0,0,0.06005,0.0421,0.0544,0.0798,0.0651,0.0854999999999999,0.06505,0.0759,0.07345,0.058
00000000000000000494_0,0,0.13095,0.115,0.096,0.0911,0.1464,0.1016,0.1058,0.08855,0.0949,0.1051
000000000000000004e1_0,0,0.1057,0.09775,0.095,0.1102,0.07735,0.0933,0.0977,0.0893,0.1031,0.0787
0000000000000000001b_0,0,0.1205,0.1234,0.12775,0.0967,0.0878,0.09345,0.0849,0.0766,0.1092,0.0831
0000000000000000003f_0,0,0.0296,0.00615,0.0085,0.0064,0.0041,0.00585,0.0091,0.005,0.00685,0.0028
00000000000000000056_0,0,0.1126,0.0882,0.1067,0.09375,0.0983,0.0745,0.0804,0.092,0.1958,0.1031
00000000000000000085_0,0,0.0649,0.0085,0.0072,0.0213,0.0067,0.0075,0.0065,0.0065,0.0123,0.0043
00000000000000000469_0,0,0.0068,0.0095,0.0192,0.0112,0.0219,0.00595,0.0099,0.00685,0.0103,0.0064
0000000000000000002a_0,0,0.0823,0.09175,0.0925,0.0791,0.08875,0.1142,0.0838,0.0905,0.0871,0.0837
00000000000000000445_0,0,0.1202,0.104,0.1148,0.1008,0.09765,0.099,0.1024,0.0927,0.0984,0.0676
000000000000000001e2_0,0,0.066,0.0242,0.022,0.037,0.0295,0.044,0.052,0.0349,0.0573,0.0234
000000000000000000c7_0,0,0.15185,0.11795,0.1141,0.10675,0.1202,0.1007,0.1103,0.1147,0.1172,0.0986
00000000000000000464_0,0,0.0684,0.05895,0.0691,0.064,0.06225,0.059,0.0711,0.0545,0.07225,0.0553
0000000000000000049c_0,0,0.1191,0.1047,0.1268,0.1117,0.1112,0.0971,0.1113,0.0991,0.1248,0.0979
0000000000000000048b_0,0,0.1192,0.0849,0.1067,0.1,0.1358,0.1113,0.1494,0.0891,0.1239,0.0969
00000000000000000028_0,0,0.08245,0.0656,0.0961,0.0725,0.0638,0.0824,0.08345,0.09585,0.1285,0.0628
00000000000000000123_0,0,0.1152,0.1145,0.1229,0.1087,0.0978,0.1102,0.1647,0.1118,0.1401,0.1019
00000000000000000452_0,0,0.0062,0.00745,0.0064,0.0065,0.0084,0.0085,0.0095,0.00825,0.0082,0.007
0000000000000000003c_0,0,0.0723,0.0128499999999999,0.0103,0.0111,0.01075,0.01105,0.0116,0.0496,0.0208,0.0094
00000000000000000912_0,0,0.0777,0.0620833333333333,0.07955,0.06565,0.0896,0.06425,0.07755,0.06585,0.0739,0.06505
000000000000000004dd_0,0,0.0183,0.01445,0.0119,0.0292,0.014,0.0148,0.0196,0.0134,0.0144,0.0483
00000000000000000523_0,0,0.0318,0.0104,0.0103,0.0352,0.009,0.0102,0.0192,0.02175,0.0274,0.0089
00000000000000000034_0,0,0.09105,0.08855,0.1244,0.0921,0.2101,0.0989,0.1173,0.0846,0.1229,0.0883
0000000000000000006f_0,0,0.0238,0.02955,0.0245,0.0258,0.0319,0.0303,0.0272,0.03,0.0298,0.0287
0000000000000000000b_0,0,0.07075,0.0996,0.0794,0.0834,0.0622,0.1351,0.234,0.116,0.1422,0.1394
00000000000000000073_0,0,0.04945,0.0623,0.0868,0.0434,0.0505,0.059,0.0816,0.09145,0.1392,0.0937
00000000000000000035_0,0,0.0896,0.0564,0.06225,0.0927,0.0878,0.0722,0.1423,0.1986,0.1367,0.0456
000000000000000004d1_0,0,0.0761,0.0106,0.0112,0.0282,0.0128,0.01105,0.0146,0.021,0.0125,0.0139
0000000000000000009d_0,0,0.0764,0.0096,0.0098,0.0087,0.0667,0.00885,0.0993,0.0915,0.0187,0.0077
0000000000000000003b_0,0,0.04305,0.01045,0.0115,0.0169,0.0077,0.0081,0.0094,0.008,0.0164,0.0074
0000000000000000082b_0,0,0.1285,0.1251,0.1403,0.1084,0.13045,0.12545,0.1396,0.1237,0.1582,0.1095
000000000000000000ed_0,0,0.0345,0.0278,0.0339,0.0308,0.0289,0.0241,0.0422,0.0364,0.0293,0.0216
00000000000000000958_0,0,0.04835,0.0623,0.06375,0.0681,0.071,0.0631,0.0773,0.0668,0.0774,0.069
00000000000000000492_0,0,0.0175,0.007,0.0084,0.005,0.0031,0.0049,0.014,0.0137,0.0121,0.0056
000000000000000004d4_0,0,0.1419,0.1231,0.1239,0.1283,0.1155,0.10845,0.2107,0.1151,0.1239,0.0881
0000000000000000047c_0,0,0.0606,0.0449,0.064,0.0409,0.0414,0.0451,0.0699,0.0584,0.0865,0.0303
0000000000000000004c_0,0,0.0654,0.05825,0.0591,0.0632,0.0849,0.0682,0.0759,0.06525,0.0837,0.0794
00000000000000000075_0,0,0.021,0.0187,0.0196,0.0213,0.0076,0.0173,0.0187,0.01445,0.0218,0.0086
00000000000000000046_0,0,0.0927,0.06195,0.079,0.1001,0.08775,0.1182,0.0895,0.1202,0.0943,0.1061
00000000000000000019_0,0,0.09695,0.0866,0.0949,0.0805,0.0736,0.0632,0.073,0.072,0.0788,0.073
00000000000000000071_0,0,0.2479,0.2193,0.205,0.2075,0.1603,0.24625,0.2373,0.2267,0.2009,0.2093
000000000000000000b7_0,0,0.0323,0.0365,0.0335,0.03965,0.04455,0.0241,0.0366,0.02145,0.0363,0.0344
0000000000000000043d_0,0,0.1558,0.1234,0.1211,0.10935,0.1049,0.1118,0.10635,0.12265,0.15895,0.1176
00000000000000000486_0,0,0.14135,0.1237,0.1619,0.1477,0.17775,0.1305,0.189,0.12045,0.1573,0.1677
00000000000000000519_0,0,0.0488,0.03415,0.0332,0.0357,0.0296,0.03585,0.0289,0.03895,0.0505,0.0377
00000000000000000082_0,0,0.14645,0.12155,0.1515,0.124,0.1275,0.103,0.1319,0.1084,0.15235,0.1044
000000000000000000f8_0,0,0.16615,0.11895,0.1893,0.1457,0.18005,0.12525,0.1848,0.1512,0.1711,0.1483
00000000000000000112_0,0,0.09655,0.1168,0.1364,0.1608,0.1682,0.17585,0.1896,0.1718,0.1952,0.1682
00000000000000000126_0,0,0.1379,0.0939,0.1133,0.1334,0.1335,0.1041,0.1092,0.10425,0.1117,0.1454
000000000000000004a4_0,0,0.1101999999999999,0.1175,0.1571,0.1116,0.0887,0.0961,0.0738,0.08345,0.1043,0.0862
0000000000000000093e_0,0,0.04075,0.03755,0.034,0.02685,0.0507,0.0266,0.05805,0.026,0.0388,0.0271
000000000000000008a6_0,0,0.08815,0.0969,0.0976,0.0791,0.08005,0.0728,0.0701,0.0722,0.0717,0.0769
00000000000000000021_0,0,0.0927,0.0511,0.0754,0.0899,0.0784,0.0588,0.06985,0.06405,0.07565,0.0521
00000000000000000433_0,0,0.1176,0.06685,0.0594,0.0657,0.0624,0.0761,0.0714,0.08945,0.05305,0.04595
000000000000000008b2_0,0,0.2088,0.1018,0.1389,0.1322,0.1044,0.1048,0.0938,0.1103,0.12865,0.101
000000000000000008d2_0,0,0.10805,0.1073,0.108,0.0898,0.18785,0.09305,0.1244,0.0999,0.1529999999999999,0.1064
0000000000000000001d_0,0,0.1215,0.10755,0.0997,0.0809,0.0613,0.0922,0.1094,0.0905,0.3996,0.0941
0000000000000000043e_0,0,0.084,0.05355,0.0662,0.0719,0.0858,0.07555,0.1867,0.1007,0.08295,0.0812
00000000000000000453_0,0,0.13695,0.1125,0.1198,0.09385,0.1143,0.1121,0.1509,0.1152,0.143,0.0969
000000000000000005b8_0,0,0.2148,0.0672,0.0839,0.2446,0.3273,0.3988,0.4394,0.4218,0.4002,0.161
00000000000000000084_0,0,0.1243,0.10655,0.0996,0.10455,0.10195,0.1103,0.1102,0.1113,0.0933,0.1047
00000000000000000475_0,0,0.0962,0.0879,0.0988,0.0798,0.0817,0.0809,0.0861,0.0849,0.0935,0.0713
0000000000000000004d_0,0,0.1099,0.0953,0.10325,0.1404,0.09605,0.1029,0.0863,0.0751,0.1897,0.1122
0000000000000000045b_0,0,0.088,0.0835,0.0907,0.093,0.0893,0.08545,0.08775,0.0945,0.0987,0.0856
000000000000000000d4_0,0,0.1063,0.11,0.12215,0.0905,0.0821,0.0991,0.1246,0.10865,0.1303,0.0982
000000000000000004a5_0,0,0.1903,0.0994,0.05765,0.1043,0.123,0.1069,0.141,0.1101,0.202,0.0945
00000000000000000070_0,0,0.0937,0.0684,0.075,0.1508,0.09615,0.0656,0.0722,0.08215,0.0749,0.07815
00000000000000000157_0,0,0.0884,0.0742,0.0867,0.08085,0.1002,0.124,0.1313,0.083,0.0817,0.0704
00000000000000000447_0,0,0.09155,0.093,0.105,0.0948,0.10685,0.08805,0.1142,0.0872,0.1119,0.1084
00000000000000000460_0,0,0.09575,0.085,0.117,0.1241,0.1099,0.124,0.0959,0.0825,0.0972,0.06435
0000000000000000043f_0,0,0.0937,0.07065,0.0835,0.0722,0.0699,0.07545,0.0871,0.0942,0.1882,0.2285
00000000000000000483_0,0,0.1056,0.0761,0.137,0.0938,0.0881,0.08555,0.08275,0.0779,0.09625,0.0846
00000000000000000086_0,0,0.0759,0.0343,0.0525,0.04755,0.0389,0.0302,0.0461,0.0427,0.0989,0.0575
000000000000000004d7_0,0,0.1101,0.0992,0.144,0.14225,0.134,0.1245,0.1255,0.107,0.18365,0.1268
000000000000000004c3_0,0,0.1235,0.11055,0.1349,0.1199,0.1513,0.11635,0.1204,0.08865,0.1294,0.1137
00000000000000000467_0,0,0.1096,0.0914,0.0978,0.1132,0.0857,0.0687,0.0784,0.12485,0.1418,0.0811
00000000000000000454_0,0,0.0729,0.054,0.0633,0.0653,0.07555,0.1114,0.088,0.0685,0.089,0.0769
000000000000000000c9_0,0,0.1044,0.1231,0.117,0.1158,0.1664,0.07085,0.08345,0.0745,0.1269,0.1176
0000000000000000049b_0,0,0.1055,0.1103,0.1198,0.1164,0.1355,0.1215,0.1828,0.13055,0.1745,0.1594
000000000000000004c4_0,0,0.1216,0.09805,0.1186,0.098,0.1118,0.1124,0.19865,0.1203,0.168,0.1054
00000000000000000959_0,0,0.0578,0.0664,0.0928,0.0603,0.083,0.048,0.0728,0.0454,0.04435,0.0378
00000000000000000a58_0,0,0.0968,0.1022,0.092,0.0912,0.09755,0.1086,0.104,0.1039,0.1214,0.0724
00000000000000000474_0,0,0.0599,0.07,0.1871,0.0344,0.0351,0.0449,0.0403,0.041,0.069,0.0485
000000000000000000cc_0,0,0.0801,0.0697,0.0687,0.1137,0.09235,0.1093,0.1269,0.08425,0.17945,0.1184
00000000000000000105_0,0,0.1011,0.11345,0.1094,0.1095,0.1046,0.0988,0.1056,0.0968,0.1051,0.1104
00000000000000000016_0,0,0.0249,0.0164,0.0169,0.02215,0.0272,0.0216,0.0386,0.0195,0.0223,0.01915
0000000000000000045f_0,0,0.1199,0.0942,0.1024,0.0862,0.092,0.08755,0.1004,0.0777,0.1019,0.0727
00000000000000000009_0,0,0.11135,0.0828,0.10635,0.0817,0.0865,0.0863,0.1219,0.1014,0.0969,0.0797
0000000000000000000d_0,0,0.12,0.077,0.09495,0.0673,0.0862,0.0637,0.0919,0.0616,0.092,0.0887
00000000000000000011_0,0,0.0299,0.0216,0.0293,0.0238,0.0317,0.025,0.0258,0.0309,0.0358,0.017
0000000000000000095a_0,0,0.07205,0.0732,0.08,0.0812,0.068,0.0705,0.08265,0.08,0.0779,0.0646
0000000000000000095b_0,0,0.09205,0.08335,0.09495,0.0722,0.08755,0.06505,0.0826,0.0661,0.0849,0.0628
0000000000000000009a_0,0,0.0896,0.0677,0.1033,0.0804,0.1097,0.0808,0.1067,0.1075,0.1505,0.07695
00000000000000000477_0,0,0.08755,0.073,0.0819,0.0746,0.083,0.0874,0.1314,0.0811,0.0833,0.0791
00000000000000000882_0,0,0.0893,0.0688,0.075,0.0631,0.09085,0.08275,0.0737,0.0693,0.1906,0.0857
00000000000000000060_0,0,0.0889,0.0727,0.0955,0.087,0.0913,0.0825,0.0977,0.0885,0.1391,0.1144
0000000000000000095c_0,0,0.0768,0.0679,0.07705,0.05915,0.0682,0.0569,0.0665,0.0583,0.0553,0.0564
000000000000000004c9_0,0,0.1132,0.0813,0.0792,0.16505,0.13,0.1446,0.1594,0.14805,0.1634,0.1285
00000000000000000914_0,0,0.0459,0.0539,0.0636,0.0674,0.1306,0.2145,0.2501,0.2079,0.234,0.1813
0000000000000000015f_0,0,0.1736,0.15055,0.1715,0.1757,0.1605,0.1803,0.2762,0.15515,0.2048,0.1233
000000000000000001e3_0,0,0.0622,0.0288,0.023,0.0336,0.0281,0.0349,0.0452,0.0316,0.0559,0.0256999999999999
00000000000000000941_0,0,0.0563,0.07915,0.0629,0.0506,0.06155,0.0406,0.0593,0.05335,0.075,0.0464
00000000000000000010_0,0,0.1187,0.0745,0.0812,0.0672,0.1552,0.0752,0.0751,0.07275,0.0903,0.1528499999999999
00000000000000000063_0,0,0.2352,0.1155,0.1383,0.1054,0.0675,0.0868,0.08915,0.0894,0.0791,0.0484
000000000000000008f2_0,0,0.0669,0.1013,0.089,0.0844,0.06705,0.0613,0.0606,0.06155,0.08845,0.1218
00000000000000000859_0,0,0.0982,0.09925,0.1159,0.1119,0.1289,0.1065,0.10355,0.10245,0.1095,0.0944
00000000000000000000_0,0,0.031,0.01865,0.0248,0.0171,0.0245,0.0327,0.0797,0.0251,0.0348,0.03185
0000000000000000045d_0,0,0.15355,0.1124,0.1153,0.1154,0.12175,0.1067,0.1046,0.1057,0.1058,0.0967
00000000000000000435_0,0,0.0837,0.051,0.05935,0.055,0.05305,0.062,0.06235,0.0649,0.0873,0.14205
00000000000000000039_0,0,0.0134,0.0099,0.0098,0.0094,0.0135,0.0073,0.0122,0.01235,0.0111,0.0134
00000000000000000456_0,0,0.1289,0.0723,0.0727,0.10975,0.0989,0.0971,0.08905,0.0687,0.0691,0.0484
00000000000000000917_0,0,0.1481,0.1042,0.1169,0.1118,0.11995,0.1103,0.1307,0.1068,0.1228,0.1011
00000000000000000064_0,0,0.0524,0.0275,0.0249,0.0594,0.02675,0.0349,0.0246,0.0259,0.0434,0.0424
00000000000000000188_0,0,0.17165,0.1391,0.1693,0.1432,0.14415,0.11875,0.1498,0.11805,0.1649,0.1114
0000000000000000084e_0,0,0.0894,0.09,0.1091,0.0863,0.1115,0.0812,0.101,0.0849,0.08735,0.0675
00000000000000000253_0,0,0.1265,0.1034,0.1197,0.1105,0.1248,0.18655,0.1789,0.1327,0.1609,0.1981
00000000000000000058_0,0,0.0985,0.0792,0.0817,0.08495,0.0953,0.0825,0.10035,0.0803,0.09115,0.0707
000000000000000000f5_0,0,0.12695,0.0857,0.0563,0.0678,0.1591,0.0442,0.0538,0.056,0.0694,0.0387
0000000000000000017e_0,0,0.09015,0.11205,0.1023,0.0963,0.12115,0.09425,0.1167,0.10475,0.1034,0.1293
000000000000000004a0_0,0,0.07685,0.0705,0.0727,0.0638,0.0609,0.06095,0.0663,0.06165,0.0775,0.0527
00000000000000000061_0,0,0.1033,0.1064,0.1272,0.1001,0.1184,0.1097,0.1175,0.16395,0.18265,0.14155
000000000000000004c5_0,0,0.0609,0.1006,0.1118,0.0743,0.0894,0.0727,0.1008,0.0606,0.1036499999999999,0.0557
000000000000000005da_0,0,0.16885,0.0828,0.0798,0.2722,0.171,0.1942,0.252,0.1774,0.2519,0.1248
00000000000000000a54_0,0,0.1036499999999999,0.09205,0.10945,0.1041,0.10885,0.0898,0.08055,0.082,0.08895,0.0725
0000000000000000008f_0,0,0.1246,0.1145,0.1198,0.11285,0.1153,0.1146,0.141,0.11435,0.1363,0.19345
00000000000000000838_0,0,0.0479,0.01245,0.0141,0.0425,0.0099,0.0113,0.0146,0.01055,0.0198,0.0069
0000000000000000000a_0,0,0.1113,0.074,0.0654,0.0658499999999999,0.0678,0.0907,0.0809,0.06915,0.08085,0.0958
000000000000000008e0_0,0,0.129,0.0924,0.13995,0.1164,0.0836,0.07325,0.0994,0.0949,0.10235,0.0783
000000000000000000a5_0,0,0.163,0.15535,0.1515,0.1448,0.1705,0.1699999999999999,0.13625,0.0965,0.1278,0.0912
0000000000000000095d_0,0,0.0208,0.02705,0.0218,0.0222,0.02245,0.0223,0.0363,0.01885,0.02815,0.0183
0000000000000000095e_0,0,0.00595,0.00975,0.0131,0.0117,0.0083,0.0074,0.0263,0.0103,0.00835,0.011
0000000000000000044e_0,0,0.1969,0.09955,0.1205,0.0673,0.08725,0.06895,0.07625,0.0937,0.0954,0.0884
0000000000000000044f_0,0,0.0792,0.068,0.08915,0.0702,0.07335,0.0769,0.09945,0.0885,0.09445,0.0814
00000000000000000108_0,0,0.2183,0.14085,0.1441,0.10945,0.10335,0.117,0.1036,0.0972,0.2385,0.1359
000000000000000004a8_0,0,0.0829,0.08385,0.0335,0.0156,0.0145,0.07075,0.0975,0.0644,0.0594,0.0672
00000000000000000015_0,0,0.0771,0.0591,0.06145,0.07585,0.078,0.04945,0.0694,0.1267,0.06935,0.0717
000000000000000008ef_0,0,0.0972,0.0712,0.0705,0.0749,0.156,0.0749,0.07705,0.0828,0.0715,0.0745
00000000000000000078_0,0,0.1178,0.10065,0.1026,0.1149,0.10395,0.1261499999999999,0.0886,0.1256,0.11025,0.07405
000000000000000000b6_0,0,0.1011,0.1095,0.1119,0.0927,0.0899,0.0841,0.095,0.09345,0.0994,0.0904
000000000000000008a9_0,0,0.0736,0.0837,0.0877,0.0836,0.0855,0.091,0.0879,0.0802,0.0868,0.09675
000000000000000004ee_0,0,0.0908,0.08445,0.0888,0.0572,0.0683,0.0706,0.0874,0.0604,0.0821,0.04325
000000000000000008bb_0,0,0.0794499999999999,0.06955,0.0896,0.0914,0.0769,0.0804,0.0831,0.06985,0.0711,0.06395
00000000000000000861_0,0,0.0968,0.08745,0.098,0.1106,0.0793,0.1083,0.1093,0.1159,0.097,0.1127
0000000000000000001c_0,0,0.17895,0.0706,0.0734,0.06785,0.10025,0.0573,0.105,0.1039,0.0939,0.1052
0000000000000000008a_0,0,0.0445,0.0373,0.036,0.0291,0.0661,0.0263,0.0285,0.0269,0.05185,0.02265
00000000000000000885_0,0,0.16325,0.10225,0.08805,0.08435,0.1082,0.1741,0.0654,0.0979,0.0451,0.1647
00000000000000000831_0,0,0.09485,0.0936,0.11,0.0998,0.1082,0.08275,0.1112,0.07,0.1151,0.0856
0000000000000000046a_0,0,0.0904,0.0806,0.0876,0.082,0.0862,0.0852499999999999,0.0892,0.0876,0.11265,0.0894
000000000000000004c0_0,0,0.1203,0.0986,0.1643,0.1284,0.1353,0.1408,0.1466,0.1183,0.12955,0.11145
0000000000000000053b_0,0,0.1042,0.12975,0.1329,0.11245,0.19285,0.1103,0.2251,0.1237,0.1727,0.1233
000000000000000008b9_0,0,0.0758,0.0084,0.0041,0.01565,0.0062,0.0055,0.0105,0.011,0.0184,0.0053
000000000000000000bd_0,0,0.135,0.10225,0.1076,0.12575,0.134,0.09425,0.0941,0.1309,0.2002,0.1153
00000000000000000830_0,0,0.20965,0.19125,0.1595,0.1473,0.139,0.2662,0.2648,0.1809,0.2059,0.1305
0000000000000000094a_0,0,0.1057,0.0623,0.05955,0.0593,0.0607,0.0604,0.0708,0.0701,0.07595,0.1847
00000000000000000462_0,0,0.0482,0.035,0.0511,0.0465,0.0386,0.04785,0.0512,0.0594,0.058,0.0427
000000000000000004b2_0,0,0.0494,0.0202,0.0263,0.025,0.02255,0.04795,0.054,0.0334,0.0374,0.0222
000000000000000000ac_0,0,0.094,0.0843,0.08765,0.08585,0.08925,0.0737,0.1069,0.1023,0.09975,0.0788
000000000000000000db_0,0,0.0952,0.0337,0.04,0.0575,0.0536,0.0330499999999999,0.038,0.02795,0.0556,0.0303
00000000000000000051_0,0,0.10285,0.08775,0.0888,0.1013,0.1006,0.1064,0.0888,0.09955,0.1,0.095
00000000000000000001_0,0,0.0739,0.0552,0.0706,0.0635,0.0664,0.0816,0.0661,0.0587,0.05475,0.04505
00000000000000000087_0,0,0.13975,0.0651,0.1379,0.09895,0.12585,0.09315,0.1114,0.0965,0.1405,0.0808
0000000000000000009e_0,0,0.13425,0.1126,0.1522,0.1312,0.2105,0.09555,0.09805,0.1366,0.1167,0.1732
000000000000000004d3_0,0,0.0707,0.1289,0.067,0.12115,0.0675,0.1027999999999999,0.0776,0.13275,0.0929,0.0976
00000000000000000004_0,0,0.0434,0.0164,0.02055,0.01735,0.06315,0.0261,0.02785,0.1349,0.095,0.06855
00000000000000000451_0,0,0.1225,0.09365,0.1101,0.0919,0.0925,0.0786,0.0985,0.0855,0.0949,0.0889
00000000000000000887_0,0,0.06845,0.03115,0.04125,0.026,0.0359,0.0245,0.0445,0.0258,0.0306,0.0225
00000000000000000007_0,0,0.0224,0.01135,0.0139,0.0119,0.0171,0.01265,0.0894,0.0242,0.02145,0.01855
000000000000000000a4_0,0,0.1275,0.0915,0.1024,0.10875,0.0721,0.10815,0.0678,0.12385,0.1049,0.0866
0000000000000000095f_0,0,0.0865,0.0639,0.08315,0.0571,0.31185,0.298,0.2348,0.2992,0.2796,0.2876
00000000000000000008_0,0,0.0706,0.0171,0.03135,0.01755,0.0245,0.02045,0.0693,0.0141,0.0242,0.0131
00000000000000000013_0,0,0.03445,0.01725,0.02,0.0315,0.0348,0.03635,0.0594,0.0639,0.0546,0.0455
00000000000000000066_0,0,0.1253,0.10145,0.13485,0.09485,0.09235,0.0877,0.102,0.07285,0.1013,0.05415
00000000000000000238_0,0,0.01825,0.0223,0.0432,0.0287,0.0285,0.029,0.0356,0.0313,0.0417,0.0155
00000000000000000465_0,0,0.1082,0.1038,0.1517,0.0979,0.1189,0.0908,0.0859,0.08225,0.07915,0.07315
000000000000000004dc_0,0,0.0505,0.0517,0.0657,0.0607,0.0416,0.069,0.0845,0.0695,0.0804,0.0345
00000000000000000511_0,0,0.1261,0.1425,0.1517,0.1194,0.1492,0.1552,0.1962,0.2025,0.2163,0.1452
00000000000000000037_0,0,0.1754,0.0875,0.1083,0.0761,0.0932,0.0754,0.08345,0.1298,0.0818,0.08745
00000000000000000196_0,0,0.18405,0.16035,0.1542,0.152,0.1637,0.1579,0.1642,0.12375,0.1494,0.1181
000000000000000000ff_0,0,0.01985,0.0092,0.0064,0.018,0.00855,0.0103,0.0114,0.0091,0.0205,0.0086
0000000000000000044b_0,0,0.1093,0.0727,0.07535,0.0672,0.0689,0.0842,0.09415,0.1227,0.1471,0.098
000000000000000004a3_0,0,0.0701,0.1273,0.0868,0.092,0.0852,0.0952,0.0913,0.1155,0.10485,0.0992
000000000000000004cc_0,0,0.12475,0.06975,0.07385,0.113,0.0861,0.1273,0.14195,0.0884,0.14445,0.0933
00000000000000000025_0,0,0.1325,0.0706,0.088,0.0894,0.09715,0.0823,0.0765,0.0901,0.1219,0.07875
0000000000000000000e_0,0,0.0568,0.0512,0.0576,0.0462,0.0513999999999999,0.0504,0.0686,0.0501,0.1659,0.0963
00000000000000000937_0,0,0.1389,0.10025,0.1018,0.1034,0.105,0.165,0.2082,0.11595,0.12745,0.11825
00000000000000000472_0,0,0.06325,0.0499,0.0574,0.0652,0.0828,0.0823,0.1281,0.1829,0.1642,0.113
000000000000000004ed_0,0,0.1251,0.10485,0.1524,0.0995,0.1267,0.1266,0.1573,0.10775,0.1614,0.1306
00000000000000000a1b_0,0,0.0102,0.01195,0.01425,0.0168,0.01215,0.0147,0.0118,0.01025,0.0136,0.0078
0000000000000000003d_0,0,0.0774,0.0488,0.067,0.129,0.11985,0.0612,0.0658,0.0527,0.09125,0.0463
00000000000000000044_0,0,0.0482999999999999,0.026,0.0248,0.0211,0.0217,0.0208,0.0144,0.0189,0.0365,0.0185
000000000000000000ea_0,0,0.0303,0.0081,0.0054,0.0248,0.0066,0.01105,0.01,0.0096,0.017,0.0062
000000000000000001c7_0,0,0.0428,0.0083,0.0033,0.0123,0.00765,0.0067,0.0127,0.0102,0.0196,0.0053
00000000000000000006_0,0,0.085,0.0601,0.06975,0.0571,0.0489,0.061,0.0707,0.0664,0.0792,0.045
00000000000000000141_0,0,0.11895,0.10195,0.1281,0.0951,0.09605,0.0978,0.0919,0.11,0.102,0.0837
00000000000000000933_0,0,0.1382,0.1146,0.13545,0.1233,0.1308,0.1159,0.11855,0.0941,0.1059,0.07915
0000000000000000034e_0,0,0.0566,0.01575,0.0222,0.09855,0.1245,0.015,0.019,0.1726,0.2203,0.0188
00000000000000000a3e_0,0,0.1035,0.12345,0.1106,0.1262,0.10845,0.1413,0.14795,0.1495,0.1224,0.094
0000000000000000011f_0,0,0.1329,0.1021,0.1211,0.11445,0.1234,0.1018,0.1393,0.1586,0.1657,0.089
000000000000000001a4_0,0,0.0452,0.0152,0.0186,0.0149,0.0202,0.0182,0.0194,0.0205,0.0198,0.0134
00000000000000000855_0,0,0.0657,0.0589,0.0684,0.0682,0.0664,0.07125,0.06845,0.0753,0.0683,0.0711
00000000000000000069_0,0,0.06285,0.0438,0.061,0.0629,0.0678,0.1104,0.0928,0.0695,0.0664,0.0536
00000000000000000067_0,0,0.1203,0.09035,0.1071,0.1006,0.1146,0.08825,0.0924,0.0804,0.1402,0.1076
000000000000000004b4_0,0,0.18335,0.0953,0.1133,0.086,0.0982,0.0891,0.1002,0.09125,0.1037,0.0815
00000000000000000934_0,0,0.0891,0.05925,0.0654,0.0631,0.06785,0.04035,0.0389,0.0407,0.0366,0.1248
0000000000000000007b_0,0,0.109,0.0929,0.1232,0.1176,0.11825,0.1069,0.1146,0.10635,0.10485,0.10055
00000000000000000057_0,0,0.1275,0.0996,0.1142,0.0933,0.0987,0.1114,0.1371,0.1003,0.11035,0.1137
000000000000000001f7_0,0,0.16945,0.1485,0.2146,0.1879,0.1595,0.1779,0.2355,0.1657,0.23675,0.1695
0000000000000000087b_0,0,0.0105,0.0213,0.0066,0.0114,0.0064,0.00835,0.0084,0.0105,0.0539,0.0075
000000000000000000be_0,0,0.064,0.0085,0.0062,0.0271,0.00685,0.0077,0.0112,0.0095,0.0112,0.0044
00000000000000000558_0,0,0.0873,0.0748,0.0914,0.1107,0.078,0.1241,0.1471,0.20485,0.2253,0.0796
00000000000000000014_0,0,0.1052,0.06645,0.0783,0.0622,0.0616,0.0712,0.07475,0.0542,0.0619,0.05495
00000000000000000466_0,0,0.0441,0.03595,0.04115,0.0437,0.0564,0.0451499999999999,0.0344,0.0316,0.0438,0.05025
0000000000000000021a_0,0,0.1301,0.12885,0.1233,0.1519,0.1752,0.1605,0.21345,0.13985,0.2054,0.136
000000000000000005a0_0,0,0.07,0.0133,0.0087,0.0173,0.00725,0.0086,0.0105,0.01125,0.0125,0.0047
00000000000000000948_0,0,0.04695,0.0384,0.0508,0.045,0.0583,0.039,0.10065,0.0402,0.04555,0.0399
00000000000000000960_0,0,0.01125,0.0092,0.0081,0.0223,0.0067,0.0077,0.0104,0.0094,0.0107,0.0043
00000000000000000961_0,0,0.05465,0.0497,0.0682,0.0626,0.0575,0.05235,0.067,0.0462,0.0706,0.0407
