system:index,blue,green,landcover,nir,red,swir1,swir2,.geo
00000000000000000912_0,0.025400000000000002,0.0453,0,0.2626,0.0339,0.1507,0.07390000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dd_0,0.041,0.0477,0,0.0251,0.0356,0.020900000000000002,0.014400000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000523_0,0.0877,0.10160000000000001,0,0.056400000000000006,0.08270000000000001,0.0356,0.0274,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000034_0,0.0424,0.06330000000000001,0,0.30310000000000004,0.0606,0.21660000000000001,0.12290000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000006f_0,0.0712,0.09190000000000001,0,0.033600000000000005,0.06760000000000001,0.054200000000000005,0.0298,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000000b_0,0.0371,0.0687,0,0.2257,0.0546,0.255,0.1422,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000073_0,0.1072,0.126,0,0.1646,0.1221,0.1852,0.13920000000000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000035_0,0.11375,0.1225,0,0.15635,0.13319999999999999,0.15815,0.1367,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1_0,0.0558,0.0661,0,0.0413,0.0488,0.020200000000000003,0.0125,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000009d_0,0.06570000000000001,0.0792,0,0.0407,0.0563,0.0221,0.0187,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000003b_0,0.0942,0.1087,0,0.065,0.0834,0.0227,0.0164,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000082b_0,0.0516,0.08710000000000001,0,0.2994,0.0784,0.2528,0.1582,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000ed_0,0.048400000000000006,0.0719,0,0.0618,0.0506,0.0461,0.029300000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000958_0,0.0435,0.05835,0,0.2866,0.04385,0.15700000000000003,0.0774,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492_0,0.09230000000000001,0.11370000000000001,0,0.0442,0.0877,0.0184,0.012100000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4_0,0.045200000000000004,0.0702,0,0.24630000000000002,0.0728,0.17830000000000001,0.12390000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0,0.0613,0.0811,0,0.1213,0.061500000000000006,0.109,0.08650000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000004c_0,0.05185000000000001,0.06655,0,0.20855,0.05365,0.1412,0.0837,"{""type"":""MultiPoint"",""coordinates"":[]}"
