system:index,landcover,19-1_swir1,19-2_swir1,20-1_swir1,20-2_swir1,21-1_swir1,21-2_swir1,22-1_swir1,22-2_swir1,23-1_swir1,23-2_swir1
000000000000000000bb_0,0,0.2174,0.1591,0.1538,0.1331,0.1389,0.161,0.19025,0.172,0.161,0.1829
00000000000000000133_0,0,0.2323,0.22925,0.307,0.2131,0.219,0.204,0.222,0.2177,0.2527,0.2144
0000000000000000052f_0,0,0.22,0.236,0.264,0.2369,0.212,0.2507,0.2206,0.2331,0.3088,0.2229
00000000000000000860_0,0,0.08795,0.0242,0.00895,0.021,0.0224,0.0073,0.0543,0.0163,0.0062,0.00525
0000000000000000016b_0,0,0.278,0.25525,0.2723,0.2845,0.2309,0.2345,0.2544,0.2578,0.2938,0.2493
000000000000000001ee_0,0,0.2634,0.2818,0.3217,0.3162,0.25745,0.293,0.4006,0.2998,0.3082,0.278
0000000000000000065b_0,0,0.05175,0.01045,0.0062,0.0342,0.0071,0.0092,0.0138,0.01445,0.0268,0.0059
0000000000000000052a_0,0,0.0304,0.0191,0.0239,0.0327,0.0523,0.0714,0.04655,0.0354,0.037,0.0157
000000000000000008a4_0,0,0.21995,0.1915,0.23765,0.2074,0.24075,0.1641,0.202,0.1546,0.2363,0.1575
000000000000000001a9_0,0,0.26685,0.2558,0.2876,0.251,0.2774,0.2408,0.2513,0.2244,0.2823,0.2486
00000000000000000280_0,0,0.3288999999999999,0.2866,0.3114,0.30255,0.238,0.2752,0.2301,0.3818,0.3587,0.3262
00000000000000000288_0,0,0.0464,0.02225,0.0069,0.0598,0.011,0.03075,0.01295,0.02645,0.0303,0.0083
00000000000000000544_0,0,0.03065,0.0244,0.0379,0.0363,0.0267,0.0275,0.0225,0.03365,0.0253,0.0243
00000000000000000847_0,0,0.2982,0.21945,0.2519,0.1932,0.2805499999999999,0.165,0.1542,0.1869,0.1865,0.2521
000000000000000004f9_0,0,0.2458,0.2082,0.23285,0.1894,0.21915,0.2304,0.26385,0.2034,0.2308,0.1556
0000000000000000055e_0,0,0.08355,0.0658499999999999,0.07305,0.0739,0.0816,0.0742,0.0629,0.09695,0.0694,0.0904
00000000000000000605_0,0,0.2156,0.16745,0.23345,0.23755,0.2621,0.26875,0.21895,0.1629,0.2298,0.1748
000000000000000001b4_0,0,0.2478,0.2389,0.25765,0.2558,0.25925,0.2463,0.2039,0.2044,0.23385,0.23365
00000000000000000545_0,0,0.2229,0.2097,0.24745,0.2004,0.2474,0.20265,0.2326,0.1999,0.2438,0.1678
00000000000000000248_0,0,0.0103,0.00875,0.0101,0.0109,0.007,0.0054,0.0197,0.0188,0.0153,0.006
00000000000000000845_0,0,0.23835,0.2434,0.2654,0.19195,0.2908,0.25005,0.22985,0.1972,0.2168,0.27725
00000000000000000059_0,0,0.2477,0.2021,0.2215,0.1816,0.2107,0.1748,0.2083,0.1817,0.22765,0.2094
00000000000000000a1e_0,0,0.00795,0.008,0.0115,0.0097,0.0081,0.0104,0.0183499999999999,0.009,0.0088,0.0093
00000000000000000563_0,0,0.2426,0.2292,0.2269,0.2306,0.2357,0.2389,0.247,0.2313,0.2319,0.2126
000000000000000000ca_0,0,0.2514,0.2229,0.24095,0.2169,0.2307,0.2255,0.2488,0.21305,0.2571,0.19765
00000000000000000537_0,0,0.1934,0.1876,0.1861,0.2007,0.17815,0.1666,0.1605,0.1902,0.1999,0.2247
00000000000000000571_0,0,0.2385,0.2248,0.2407,0.21155,0.23165,0.2104,0.20835,0.2006,0.2484,0.182
00000000000000000668_0,0,0.0057,0.0101,0.0049,0.0382499999999999,0.0073,0.0074,0.0159,0.0182,0.0233,0.0072
00000000000000000976_0,0,0.0096,0.0109,0.0094,0.00825,0.0078,0.00905,0.0104,0.0132,0.0148,0.0101
00000000000000000a1a_0,0,0.0051,0.014,0.0104,0.0149,0.0088,0.01425,0.02255,0.0109,0.00945,0.0087
00000000000000000a44_0,0,0.1466,0.142,0.1708,0.13585,0.1321,0.14595,0.1997,0.1489,0.14795,0.1309
00000000000000000a2e_0,0,0.09995,0.1091,0.1042,0.1114,0.0963499999999999,0.11755,0.1326,0.1144,0.1182,0.1095
0000000000000000025f_0,0,0.25545,0.2393,0.2314,0.24335,0.25625,0.2714,0.2763,0.261,0.273,0.2638
0000000000000000053e_0,0,0.0647,0.0565,0.0682,0.0552,0.06705,0.04775,0.0477,0.0486,0.0698,0.054
000000000000000005ac_0,0,0.26775,0.28125,0.3482,0.29555,0.3601499999999999,0.26455,0.3778,0.23215,0.3768,0.2834
000000000000000004d9_0,0,0.1632,0.1275,0.13165,0.0922,0.0925,0.1027999999999999,0.1256,0.0901,0.10055,0.079
00000000000000000567_0,0,0.22,0.2187,0.24375,0.1918,0.21235,0.205,0.19015,0.18945,0.2722,0.1988
000000000000000005cd_0,0,0.28,0.251,0.2154999999999999,0.2378,0.3085,0.2027,0.159,0.2086,0.1863,0.2313
000000000000000000d7_0,0,0.01325,0.0126,0.0121,0.0139,0.0126,0.0135,0.0173,0.0274,0.0286,0.0232
00000000000000000211_0,0,0.3056999999999999,0.2663999999999999,0.2772,0.2997,0.3144,0.27525,0.3499,0.2559,0.3308,0.2578
00000000000000000687_0,0,0.19325,0.17185,0.1607,0.2623,0.22185,0.199,0.1723,0.21075,0.2264,0.3288999999999999
000000000000000001a1_0,0,0.0066,0.00915,0.0064,0.0208,0.006,0.01935,0.0182,0.0109,0.0218,0.006
00000000000000000471_0,0,0.0387,0.0684,0.0392,0.0294,0.041,0.02945,0.03995,0.0329,0.0381,0.026
0000000000000000053f_0,0,0.226,0.1549,0.15345,0.1526,0.1975,0.1693,0.16295,0.2055999999999999,0.2061,0.2074
00000000000000000977_0,0,0.26095,0.24895,0.2717,0.2779,0.35745,0.22165,0.18845,0.22005,0.19675,0.166
00000000000000000978_0,0,0.0483,0.02595,0.0278,0.0369,0.01975,0.0269,0.0279,0.04325,0.0579,0.033
00000000000000000a2f_0,0,0.0741,0.0642,0.1214,0.0337,0.0351,0.0395,0.0561,0.0457,0.0997,0.0428
00000000000000000109_0,0,0.2787,0.25905,0.2648,0.2581,0.2826,0.2789,0.28935,0.2644,0.2939,0.2454
0000000000000000015e_0,0,0.2795,0.2118,0.231,0.2535,0.27965,0.28,0.2242,0.2422,0.23645,0.2305
000000000000000001d9_0,0,0.0181,0.0161,0.0071,0.0131,0.0108,0.0285,0.0171,0.0278,0.0225,0.0285
0000000000000000064a_0,0,0.0266,0.00845,0.0066,0.0171,0.0061,0.00545,0.0121,0.02,0.0252,0.007
00000000000000000871_0,0,0.0114,0.0162,0.0109,0.0201,0.0124,0.0166499999999999,0.0335,0.0182,0.0183,0.0185
0000000000000000010b_0,0,0.2494,0.1899,0.20045,0.1935,0.21425,0.1886,0.1726,0.16795,0.1842,0.17275
00000000000000000589_0,0,0.204,0.1998,0.2207,0.2057,0.1977,0.19685,0.2272,0.20495,0.18695,0.1667
0000000000000000083c_0,0,0.2169,0.201,0.2542999999999999,0.2593,0.25975,0.2338,0.2758,0.2171,0.23615,0.1142
00000000000000000150_0,0,0.18305,0.17525,0.1981,0.186,0.18315,0.1865,0.2031,0.1983,0.23175,0.1888
000000000000000004cd_0,0,0.2624,0.2469,0.2735,0.2235,0.2057,0.23725,0.23845,0.2187,0.2229,0.17025
0000000000000000028b_0,0,0.0777,0.0133,0.0297,0.0376,0.014,0.02135,0.0137,0.04325,0.0238,0.0151
000000000000000001c5_0,0,0.2483,0.239,0.2535,0.2692,0.30975,0.2415,0.2772,0.25965,0.3123,0.2653
000000000000000005a4_0,0,0.2307,0.24175,0.2937,0.2099,0.1810999999999999,0.19255,0.169,0.2256,0.2646,0.1842
000000000000000006ac_0,0,0.0055,0.0122,0.0063,0.0171,0.0065,0.01455,0.0122,0.0289,0.0157,0.0067
000000000000000000a6_0,0,0.1791,0.15815,0.1549,0.1772,0.1495,0.1403,0.1786,0.1583,0.2022,0.1554
00000000000000000575_0,0,0.2058,0.186,0.2093,0.18785,0.20245,0.2177,0.20145,0.29365,0.1719,0.1666
00000000000000000640_0,0,0.03335,0.0135,0.014,0.0139,0.0141,0.0079,0.0098,0.0145,0.0211,0.0081
00000000000000000556_0,0,0.2589,0.2306,0.23715,0.2216,0.2192,0.21105,0.205,0.1956999999999999,0.2158,0.16955
00000000000000000570_0,0,0.2002,0.19635,0.2103,0.20215,0.1925,0.1907,0.1863,0.20725,0.1914,0.1954
0000000000000000010d_0,0,0.2262,0.2103,0.2248,0.1942,0.1922,0.2321,0.2274,0.14775,0.2295,0.0693
00000000000000000534_0,0,0.093,0.07235,0.0933,0.07025,0.0657,0.0656,0.1271,0.0751,0.1409,0.0678
0000000000000000058a_0,0,0.2061,0.20735,0.2223,0.2277,0.2417,0.2496,0.2358,0.27705,0.26455,0.2561
000000000000000005fd_0,0,0.0344,0.0203,0.0227,0.0223,0.02595,0.02135,0.0256999999999999,0.0192,0.0223,0.0203
000000000000000002f1_0,0,0.0921,0.0119,0.0081,0.0347,0.0105,0.0232,0.0116,0.03465,0.0328,0.0099
0000000000000000009c_0,0,0.0922,0.0807,0.0842499999999999,0.0693,0.0783,0.0549,0.1076999999999999,0.05275,0.0482,0.0778
0000000000000000025c_0,0,0.18835,0.2313,0.25325,0.329,0.3765,0.2896,0.3254,0.2586,0.3135,0.2592
00000000000000000213_0,0,0.2731,0.2662,0.3028,0.2987,0.2546,0.2743,0.2466,0.2641,0.2733,0.23
00000000000000000217_0,0,0.23825,0.25555,0.2255,0.2342,0.21215,0.20985,0.1987,0.2337,0.184,0.3249
00000000000000000582_0,0,0.24155,0.1769,0.2394,0.1859,0.1998,0.2228,0.1853,0.1858,0.2318,0.1649
000000000000000000d2_0,0,0.01415,0.0086,0.0077,0.0208,0.02935,0.0181,0.0095,0.0226,0.0157,0.0123
0000000000000000084c_0,0,0.1065,0.1269,0.1264,0.1307,0.1441,0.13175,0.122,0.1139,0.1172,0.1287
000000000000000002a3_0,0,0.0224,0.0131,0.0464,0.0323,0.0199,0.0289,0.01365,0.0391,0.0232,0.0082
00000000000000000836_0,0,0.2432,0.2095,0.2626,0.2225,0.2499,0.1921,0.2323,0.19825,0.26835,0.1979
00000000000000000581_0,0,0.2894,0.2455,0.3115,0.28975,0.32855,0.22015,0.2769,0.2763,0.3123,0.2164
00000000000000000620_0,0,0.008,0.0094,0.0078,0.02125,0.0077,0.00755,0.0181,0.0231,0.0412,0.0062
0000000000000000068e_0,0,0.0481,0.01355,0.0057,0.0185,0.0076,0.019,0.01235,0.0205,0.0225,0.007
00000000000000000574_0,0,0.0536,0.01005,0.00945,0.0245,0.0124,0.0123,0.0159,0.0102,0.066,0.0107
000000000000000008f5_0,0,0.0305,0.0062,0.00755,0.00785,0.0063,0.0090499999999999,0.0122,0.0065,0.0071,0.0107
0000000000000000010e_0,0,0.07505,0.02635,0.0436,0.0172,0.0588,0.0236,0.0387,0.0973,0.0845,0.0267
000000000000000001e4_0,0,0.0614,0.0085,0.0066,0.0152,0.007,0.01535,0.0183,0.0238,0.0189,0.0067
00000000000000000886_0,0,0.01925,0.0155,0.0192,0.01525,0.014,0.0154,0.0312,0.0125,0.00885,0.0133
00000000000000000206_0,0,0.2577,0.2079,0.2346,0.1971,0.2511,0.2189,0.27995,0.2191,0.1761,0.141
000000000000000005a5_0,0,0.2619,0.08495,0.088,0.0959,0.12495,0.11035,0.09625,0.0868,0.10505,0.0922
00000000000000000052_0,0,0.01575,0.0078,0.0133,0.0208,0.0287,0.01325,0.01325,0.0248,0.02435,0.0104
00000000000000000546_0,0,0.2711,0.24095,0.2689,0.22065,0.2329,0.2208,0.2222,0.2124,0.1783,0.1727
00000000000000000979_0,0,0.11995,0.10605,0.1566,0.111,0.3599,0.3391,0.3679,0.32675,0.2412,0.2018
00000000000000000a27_0,0,0.0111,0.01725,0.0209,0.01715,0.0185,0.0164,0.01855,0.0137,0.01635,0.0139999999999999
000000000000000001ac_0,0,0.2192,0.1981,0.20895,0.22355,0.2047,0.2693,0.2557,0.23285,0.2419,0.2571
0000000000000000097a_0,0,0.2388,0.236,0.20455,0.2251,0.1997,0.23665,0.2766,0.2573,0.2666,0.2295
000000000000000001ed_0,0,0.2993,0.22115,0.2776,0.28065,0.2412,0.2491,0.2636,0.2443,0.2876,0.2784
000000000000000004a2_0,0,0.2352,0.2296,0.2699,0.2026,0.2231,0.18915,0.21805,0.1905,0.21775,0.1994
00000000000000000867_0,0,0.2958,0.26505,0.27125,0.3075,0.29935,0.2426,0.26075,0.39625,0.4518,0.29525
000000000000000000f9_0,0,0.1076,0.07465,0.0655,0.0772,0.07315,0.0693,0.0344,0.01525,0.01675,0.0275
0000000000000000017d_0,0,0.2069,0.19935,0.2223,0.1888,0.196,0.2521,0.1793,0.20065,0.1896,0.2142
00000000000000000180_0,0,0.0662,0.0947,0.1053,0.1085,0.14555,0.11495,0.08995,0.0883,0.18855,0.20605
0000000000000000054a_0,0,0.1285,0.1326,0.1591,0.1221,0.15425,0.12245,0.12585,0.11635,0.1327,0.1187
00000000000000000585_0,0,0.23505,0.2124,0.2378,0.2499,0.2211,0.2055,0.2228,0.23645,0.24105,0.18805
0000000000000000061e_0,0,0.01745,0.01105,0.0083,0.00915,0.0093,0.0078,0.009,0.0169,0.0218,0.0079
000000000000000001e1_0,0,0.2222,0.0291,0.05325,0.02355,0.0647,0.02365,0.0867,0.06935,0.0672,0.0157
000000000000000002e8_0,0,0.04305,0.02315,0.0227,0.0343,0.0078,0.0232,0.0222,0.0539,0.0377,0.0096
00000000000000000578_0,0,0.26015,0.2138,0.3275,0.21545,0.2763,0.215,0.2879,0.21605,0.3057,0.2445
000000000000000005ea_0,0,0.0159,0.0077,0.0077,0.0181,0.0229,0.0111,0.0114,0.0271,0.0115,0.0076
000000000000000000bf_0,0,0.1317,0.0414,0.0742,0.0354,0.0488,0.0676,0.064,0.013,0.0579,0.065
000000000000000002c5_0,0,0.2739,0.2312,0.2345,0.2343,0.1961,0.2342,0.2337,0.2283,0.2568,0.2023
00000000000000000503_0,0,0.2306,0.2134,0.2338,0.21215,0.19225,0.1971,0.19655,0.1767,0.2034,0.1881
000000000000000005c6_0,0,0.01075,0.0089,0.0093,0.0106,0.0073,0.00665,0.0189,0.01035,0.0143,0.0091
0000000000000000069b_0,0,0.07945,0.0103,0.0046,0.0425,0.0054,0.0068,0.0203,0.03925,0.0429,0.0059
0000000000000000008e_0,0,0.2171,0.1833,0.1996,0.198,0.192,0.1972,0.1941,0.201,0.2017,0.19105
000000000000000001c9_0,0,0.2726,0.2332,0.2473,0.2544,0.2116,0.2061,0.2566,0.2482,0.09275,0.18595
00000000000000000264_0,0,0.0578,0.0114,0.0049,0.0297,0.0038,0.00725,0.0211,0.0259,0.0356,0.0071
000000000000000004c6_0,0,0.19005,0.1885,0.2166,0.1829,0.2007,0.1556,0.184,0.19315,0.23245,0.17375
0000000000000000089c_0,0,0.02575,0.02895,0.0301999999999999,0.0325,0.03135,0.0259,0.0311,0.0372,0.04085,0.0268
000000000000000000d9_0,0,0.1793,0.1781,0.1959,0.1568,0.15855,0.1475,0.13655,0.1497,0.1416,0.1197
0000000000000000056b_0,0,0.246,0.2309,0.2841,0.23505,0.2675,0.228,0.2274,0.2013,0.2483,0.2158
0000000000000000083b_0,0,0.231,0.2044,0.2399,0.247,0.22,0.2311,0.26135,0.2422,0.2611,0.2512
00000000000000000216_0,0,0.08535,0.05355,0.0835,0.0712,0.0993,0.0741,0.0645,0.0829,0.0432,0.0978
000000000000000005e9_0,0,0.0332999999999999,0.0115,0.0078,0.0114,0.0053,0.01255,0.0158,0.0193,0.0194,0.0107
00000000000000000950_0,0,0.24715,0.2206,0.2365,0.2328,0.22045,0.21745,0.21635,0.20405,0.2286,0.17815
00000000000000000176_0,0,0.2186,0.19905,0.275,0.19305,0.2011,0.21555,0.1953,0.1858,0.2619,0.1764
000000000000000005df_0,0,0.01545,0.00875,0.0078,0.0209,0.02365,0.0156,0.00905,0.02555,0.0124,0.0118
000000000000000006e6_0,0,0.1938,0.2223,0.1967,0.2542,0.2422,0.26815,0.2211,0.28165,0.2552,0.2365
00000000000000000181_0,0,0.26485,0.22675,0.278,0.2246,0.3127,0.2981,0.28935,0.2289,0.2896,0.3068
000000000000000001e0_0,0,0.05335,0.0565,0.0557,0.0456,0.0389,0.0484,0.0481,0.05625,0.0617,0.0366
0000000000000000064f_0,0,0.04885,0.0533,0.038,0.0245,0.0296,0.037,0.0266,0.03405,0.0452,0.0241
000000000000000000a0_0,0,0.065,0.0455,0.0559,0.051,0.0957,0.0498,0.04805,0.04625,0.0689,0.0427
0000000000000000027a_0,0,0.0338,0.0278,0.0292,0.0286,0.0922,0.0391,0.025,0.0272,0.0336,0.1095
000000000000000000a8_0,0,0.1023,0.0944,0.1023,0.0845,0.087,0.0678,0.07795,0.0529,0.0535,0.0719
000000000000000004f6_0,0,0.2431,0.23475,0.2746,0.2397,0.2937,0.2081,0.2683999999999999,0.22875,0.29025,0.19945
0000000000000000091e_0,0,0.2546,0.2053,0.1624499999999999,0.2098,0.14465,0.179,0.183,0.199,0.3358000000000001,0.1603
000000000000000000b4_0,0,0.2579,0.2143,0.2424,0.20995,0.2218,0.2045,0.20295,0.1776,0.2115,0.2504
000000000000000005f3_0,0,0.3815,0.2881,0.3243,0.23525,0.34065,0.2643,0.2963,0.2097,0.2666,0.2584
00000000000000000682_0,0,0.2299,0.179,0.2917,0.3027,0.3624,0.3043,0.43615,0.2916,0.3171,0.2786
000000000000000006ab_0,0,0.04705,0.01325,0.0057,0.0183,0.0069,0.0134,0.01405,0.02995,0.0172,0.0065
00000000000000000499_0,0,0.25395,0.2253,0.25865,0.172,0.1782,0.15955,0.1824,0.1598,0.1893,0.26845
00000000000000000592_0,0,0.0274,0.0143,0.0171,0.0211,0.0424,0.0139,0.06275,0.028,0.05095,0.0117
0000000000000000012a_0,0,0.0309,0.01355,0.0289,0.0211,0.0314,0.0212,0.0273,0.02365,0.09775,0.0159
0000000000000000028d_0,0,0.0109,0.01,0.0148,0.0218,0.00945,0.00965,0.0138,0.0178,0.0369,0.0068
0000000000000000097b_0,0,0.2651,0.1708,0.2482,0.1527,0.206,0.17785,0.2241,0.1763,0.2162,0.1821
00000000000000000573_0,0,0.0232,0.00805,0.00865,0.0074,0.00845,0.00875,0.01055,0.0072,0.0071,0.006
0000000000000000025e_0,0,0.0525,0.0097,0.0057,0.0152,0.0076,0.02325,0.0121999999999999,0.0228,0.0177,0.0058
000000000000000002a9_0,0,0.2229,0.19695,0.26345,0.21735,0.23035,0.2113,0.2031,0.2066,0.2127,0.138
000000000000000005d8_0,0,0.12075,0.1387,0.13835,0.1595,0.1326,0.1397,0.1409,0.15065,0.15,0.1318
00000000000000000119_0,0,0.2171,0.2081,0.23295,0.1882,0.19035,0.20475,0.21875,0.1953,0.2063,0.1986
00000000000000000a1f_0,0,0.0245,0.0088,0.0229499999999999,0.0091,0.0082,0.0076,0.0148,0.01145,0.0088,0.0062
000000000000000001bc_0,0,0.2521,0.2232,0.2754,0.19955,0.2335,0.2046,0.2739,0.2167,0.2892,0.197
000000000000000001fc_0,0,0.0139,0.0090499999999999,0.03425,0.0114,0.0487,0.0202,0.0158,0.0162,0.0489,0.009
00000000000000000652_0,0,0.0573,0.0101,0.0164,0.04655,0.0161,0.012,0.0106,0.0132,0.0252,0.0235
0000000000000000063a_0,0,0.022,0.00935,0.0062,0.0185,0.0052,0.0088,0.0143,0.0173,0.035,0.0056
00000000000000000097_0,0,0.1947,0.1641,0.2002,0.1677,0.14965,0.1676,0.1681,0.134,0.1643,0.1336
00000000000000000626_0,0,0.2019,0.22165,0.2667,0.2585,0.2249,0.2118,0.1301,0.18585,0.2288,0.2443
00000000000000000076_0,0,0.1187,0.1098,0.1351,0.1094,0.1342,0.0954,0.1035,0.092,0.1047,0.10195
000000000000000000b5_0,0,0.2751,0.26295,0.2897,0.23575,0.2611,0.2429,0.2826,0.2479,0.2793,0.2139
0000000000000000005d_0,0,0.035,0.021,0.03815,0.0207,0.0463,0.02335,0.07435,0.0289,0.0372,0.0253
000000000000000006e3_0,0,0.017,0.0129,0.0445,0.0442,0.01,0.0383,0.0147,0.02505,0.0108,0.0311
00000000000000000835_0,0,0.1599,0.13535,0.16555,0.1403,0.1396,0.1301,0.1361,0.1324,0.17425,0.1325
000000000000000001f2_0,0,0.2421,0.2153,0.2439,0.217,0.2722,0.2532,0.2544,0.26885,0.3371,0.3404
0000000000000000097d_0,0,0.02405,0.0689,0.1019,0.0505,0.0848,0.0783,0.06845,0.0838,0.0724,0.0583
0000000000000000097e_0,0,0.3037,0.29345,0.2441,0.2814,0.33285,0.2995,0.3252,0.3563,0.3235,0.3446
000000000000000002d8_0,0,0.01175,0.0094,0.00615,0.0107,0.007,0.00715,0.0095,0.01245,0.0208,0.00615
000000000000000002ec_0,0,0.03495,0.0355,0.0334,0.0479,0.02385,0.0224,0.023,0.0808,0.0168,0.04075
00000000000000000593_0,0,0.0229,0.008,0.02135,0.0094,0.00875,0.00745,0.01364,0.01555,0.0108,0.0116
00000000000000000597_0,0,0.02315,0.00775,0.0206,0.0095,0.0092,0.0065,0.0153,0.0115,0.0087,0.00775
00000000000000000202_0,0,0.31555,0.293,0.3106,0.2773,0.2899,0.2868,0.2763,0.2797,0.2722,0.2631
0000000000000000026f_0,0,0.04545,0.01365,0.0067,0.0172,0.0073,0.0256999999999999,0.01335,0.0318,0.0254,0.0078
000000000000000006cf_0,0,0.0437,0.017,0.0054,0.0307,0.0088,0.01145,0.0235,0.0434,0.0486,0.0188
00000000000000000952_0,0,0.0053,0.0104,0.0077,0.0148,0.00535,0.0126,0.0283,0.01185,0.0064,0.0087
0000000000000000014e_0,0,0.2674,0.236,0.23155,0.2355,0.2481,0.2434,0.1483,0.2337,0.1874,0.2917
000000000000000004de_0,0,0.19975,0.1949,0.1879,0.1856,0.1927,0.17065,0.15825,0.1643,0.1899,0.1343
000000000000000005bf_0,0,0.2845,0.2131,0.3079,0.2381,0.294,0.1908,0.2555,0.19035,0.31,0.184
000000000000000005d0_0,0,0.1255,0.0264,0.0541,0.0579,0.4311,0.0456,0.14245,0.04,0.078,0.025
000000000000000005de_0,0,0.2395,0.2069,0.2871,0.21445,0.3074,0.2189,0.2914,0.19905,0.28615,0.24895
00000000000000000498_0,0,0.2036,0.17825,0.19495,0.16315,0.1547,0.1691,0.1738,0.1648,0.17945,0.14975
0000000000000000021c_0,0,0.1127,0.0994,0.1788,0.0535,0.0553,0.0338,0.0217,0.0615,0.2257,0.0972
0000000000000000029d_0,0,0.15765,0.1439,0.1075,0.1109,0.1278,0.132,0.1328,0.1112,0.1491,0.1298
000000000000000002fb_0,0,0.28505,0.26675,0.2886,0.2667,0.295,0.27505,0.2811,0.25635,0.2822,0.2454
0000000000000000055b_0,0,0.2636,0.2055999999999999,0.2048,0.16845,0.1832,0.1714,0.1914,0.1593,0.22875,0.2105
00000000000000000224_0,0,0.0079,0.01435,0.0068,0.016,0.0071,0.0052,0.0161,0.01505,0.0121,0.0082
0000000000000000024f_0,0,0.04875,0.0108,0.0058,0.023,0.0076,0.01515,0.01395,0.03005,0.0153,0.0076
000000000000000002cc_0,0,0.0451,0.0136,0.0055,0.0425,0.0085,0.0258,0.0209,0.03365,0.0381,0.0063
00000000000000000138_0,0,0.2083,0.2093,0.1148,0.2401,0.2714,0.1723,0.07575,0.2795,0.0792,0.29285
000000000000000002c4_0,0,0.0477,0.0147,0.0051,0.0365,0.0137,0.01445,0.01635,0.03875,0.0348,0.0057
000000000000000002da_0,0,0.0793,0.0103,0.0071,0.0216,0.00745,0.0101,0.0055,0.02955,0.0365,0.0072
000000000000000004fe_0,0,0.0865,0.05565,0.0655,0.0617,0.09545,0.0527,0.0498,0.0535,0.0645,0.0388
000000000000000001a5_0,0,0.211,0.2203,0.2363,0.23455,0.2298,0.2397,0.22815,0.2186,0.27905,0.22865
000000000000000001b5_0,0,0.0448999999999999,0.03955,0.0298,0.0279,0.0208,0.0284,0.0221,0.03125,0.0797,0.0492
000000000000000004e8_0,0,0.2446,0.21605,0.2479,0.203,0.2207,0.1886,0.21565,0.2168,0.2255,0.19865
000000000000000005fa_0,0,0.0224,0.0111,0.0086,0.0137,0.0281,0.0197,0.0198,0.0382499999999999,0.0181,0.0089
000000000000000006cb_0,0,0.0223,0.01155,0.0062,0.0221,0.00725,0.0102,0.0055,0.0166,0.0367,0.0072
00000000000000000635_0,0,0.0126,0.0103,0.0085,0.015,0.007,0.00445,0.0148,0.0178,0.0117,0.0072
0000000000000000019a_0,0,0.2512,0.2202,0.2793,0.2517,0.2751,0.28405,0.2479,0.2238,0.2743,0.23735
000000000000000001e7_0,0,0.1541,0.25945,0.36515,0.198,0.18975,0.1555,0.15225,0.191,0.2404,0.1915
00000000000000000270_0,0,0.0789,0.0127,0.0364,0.0295,0.01245,0.0144,0.0211,0.0518,0.0315,0.0188
000000000000000005a8_0,0,0.0111,0.0069,0.00845,0.0105,0.0189,0.0119,0.02515,0.0059,0.01305,0.00875
0000000000000000061b_0,0,0.01385,0.011,0.0059,0.02455,0.0074,0.0118,0.0214,0.0231,0.0395,0.0069
00000000000000000623_0,0,0.29065,0.2588,0.279,0.2681,0.2792,0.2567,0.2785,0.25475,0.2841,0.2417
000000000000000006c3_0,0,0.06645,0.0271,0.0068,0.0368,0.0066,0.01295,0.0274,0.024,0.06865,0.0118
00000000000000000980_0,0,0.09515,0.055,0.0658,0.0614,0.1059,0.07785,0.0584,0.0633,0.0838,0.0632
000000000000000001ab_0,0,0.19875,0.242,0.18975,0.1624,0.1674,0.1268,0.2059,0.1292,0.2126,0.1549
00000000000000000858_0,0,0.28175,0.218,0.22835,0.2621,0.2882,0.2443,0.29105,0.242,0.2663999999999999,0.251
000000000000000005c1_0,0,0.19825,0.23035,0.1786,0.1965,0.1724,0.2295,0.11185,0.1982,0.1814,0.2435
00000000000000000090_0,0,0.0177,0.0058,0.0085,0.0111,0.0169,0.0115,0.0216,0.0068,0.0213,0.00795
000000000000000002db_0,0,0.2718,0.2531,0.2844,0.275,0.242,0.2528,0.23,0.2618,0.3011,0.261
000000000000000005af_0,0,0.01435,0.00785,0.0114,0.0092,0.0224,0.00705,0.0136,0.0135,0.0166,0.0063
000000000000000005c2_0,0,0.2652,0.2379,0.2397,0.2216,0.21045,0.3083,0.2539,0.26505,0.2305,0.2468
00000000000000000143_0,0,0.0245,0.01825,0.01205,0.0084,0.0255,0.0205,0.02315,0.03,0.0238,0.009
0000000000000000026b_0,0,0.04595,0.0221,0.0051,0.0426,0.00705,0.0113499999999999,0.0209,0.0212,0.04,0.0087
00000000000000000608_0,0,0.0128499999999999,0.01045,0.0098,0.0097,0.008,0.00835,0.0198,0.0148,0.0131,0.008
000000000000000008db_0,0,0.2347,0.2332,0.27885,0.2858,0.32795,0.2698,0.2332,0.2559,0.3011,0.2579
000000000000000005f1_0,0,0.02175,0.0082,0.007,0.02035,0.03055,0.01265,0.0097,0.0253,0.0141,0.0144
0000000000000000054e_0,0,0.287,0.2696,0.3011,0.3346,0.23755,0.3019,0.29475,0.249,0.35,0.3074
00000000000000000875_0,0,0.1843,0.1998,0.22125,0.1546,0.1557,0.1984,0.2287,0.1669,0.1662,0.1804
00000000000000000027_0,0,0.0862,0.0674,0.1774,0.06935,0.06575,0.068,0.2645,0.21865,0.2398,0.2078
000000000000000000eb_0,0,0.01115,0.00685,0.0068,0.01585,0.0338,0.00835,0.01055,0.02395,0.013,0.0135
00000000000000000106_0,0,0.10295,0.0711,0.0987,0.0712,0.0907,0.07075,0.10435,0.0826,0.12565,0.0741
0000000000000000065c_0,0,0.01435,0.0101,0.0083,0.0147,0.00615,0.00915,0.0178,0.0175,0.0141,0.0107
