system:index,blue_L8_2,green_L8_2,landcover_L8_2,nir_L8_2,red_L8_2,swir1_L8_2,swir2_L8_2
000000000000000000b1_0,0.09168000000000000,0.12716000000000000,0,0.4189200000000000,0.11604000000000000,0.24300000000000000,0.13948000000000000
000000000000000001fd_0,0.048280000000000000,0.09048000000000010,1,0.41540000000000000,0.05920000000000000,0.2069600000000000,0.08132000000000010
00000000000000000021_0,0.05388000000000000,0.08980000000000010,0,0.5960400000000000,0.05540000000000010,0.2629200000000000,0.11804000000000000
00000000000000000124_0,0.033340000000000000,0.06272000000000010,0,0.35148000000000000,0.04968000000000000,0.19234000000000000,0.08818000000000000
00000000000000000147_0,0.014240000000000100,0.03974000000000010,0,0.20452000000000000,0.02290000000000000,0.09600000000000010,0.04168000000000010
000000000000000001e6_0,0.03916000000000000,0.07636000000000000,1,0.43328000000000000,0.048920000000000100,0.13716000000000000,0.05124000000000010
00000000000000000071_0,0.05736000000000000,0.10304000000000000,0,0.47092000000000000,0.07956000000000010,0.2991200000000000,0.13592000000000000
000000000000000000fd_0,0.05528000000000010,0.09708000000000010,0,0.49524000000000000,0.06792000000000000,0.24856000000000000,0.11940000000000000
00000000000000000102_0,0.062480000000000000,0.10812000000000000,0,0.5762,0.09512000000000000,0.33880000000000000,0.16432000000000000
00000000000000000168_0,0.052000000000000000,0.10108000000000000,0,0.5089600000000000,0.07152000000000000,0.27228,0.11944000000000000
